t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,dataset,subject,condition,eyes,recording,filename,band
33.084,0.1787275987302674,7.309816874350062,0.0038571788887981654,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
34.588,0.1935824332215825,5.783307503987259,0.0018876862260998764,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
36.092,0.18254442801788037,5.206879819983946,0.001433200644880405,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
37.596,0.19340490707514527,6.599602438593055,0.0023797227085278305,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
39.1,0.20878035522535046,5.868037296913399,0.002700481019211944,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
40.604,0.21849944098180446,5.831667254199216,0.004752176922394219,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
42.108,0.21323310283855573,6.440585329931735,0.005007116080004428,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
43.612,0.18711756040217695,5.242907452650434,0.0029282235120409675,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
45.116,0.16572095009329565,5.052943756296796,0.0029052541136340903,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
46.62,0.15129327675822685,4.600867532409938,0.0030523927997961457,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
48.124,0.18353594133088086,5.1916227338851355,0.00578973960427123,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
49.628,0.16803715988532966,4.619387634044803,0.006642985298247863,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
51.132,0.13090186931736641,3.900115039574306,0.0037799268482632785,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
52.636,0.1310981306149093,4.113032239973685,0.0031674646032469056,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
54.14,0.12360125640873715,3.7337261069958805,0.0014274882777398907,True,False,False,0.3333333333333333,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
55.644,0.13185662395007552,4.570669250176954,0.0018552570694583398,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
57.148,0.12005833901894392,6.805713781477734,0.002331970822195815,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
58.652,0.13568014131056735,8.797010661797522,0.002685294139862966,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
60.156,0.1660361074446569,6.683464325808989,0.0019931611134439654,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
61.66,0.15498046711491145,5.456301267052392,0.002429885782835019,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
63.164,0.18482335981041062,4.7928027021800235,0.004693688928445345,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
64.668,0.21074748516504815,6.620513536559087,0.0041935668477151924,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
66.172,0.19036061902340456,8.380407067182361,0.004969242277068106,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
67.676,0.16884031075141495,7.189355001106068,0.00481601704893014,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
69.18,0.1817756179706022,6.229748526652306,0.0038410885479220197,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
70.684,0.18316096163286488,5.057253053897228,0.002533027236027276,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
72.188,0.1872562294591592,4.852272818331475,0.0037430452994002637,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
73.692,0.21349830491473198,5.726191951149277,0.004024159262145396,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
75.196,0.19017409494703433,5.241460912951703,0.0032409344759647923,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
76.7,0.13358908327184213,4.256483672688387,0.0033225300905912513,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
78.204,0.1363602002972826,3.8912400727371033,0.004069149457652228,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
79.708,0.1695692473796278,5.491445386433909,0.004122820125995085,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
81.212,0.15803670400092676,6.421937325612898,0.004499607631900445,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
82.716,0.1415841432547503,5.949064102802353,0.004068235729104867,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
84.22,0.14718656299987876,6.551201849609025,0.0032910469585475124,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
85.724,0.17661131232494032,5.758812333671501,0.0027516105011556225,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
87.228,0.18050246333477904,5.3159996904371365,0.002931127533821992,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
88.732,0.1716627767370736,6.9846960898487955,0.003403499097622781,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
90.236,0.1556787827955704,6.1405186162938605,0.004159345233524752,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
91.74,0.127243691500825,4.4579658765500305,0.004394287862349136,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
93.244,0.1265711751081149,5.0804456004703855,0.003329537910793207,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
94.748,0.15551168586416225,4.944521248436807,0.005571644588702719,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
96.252,0.18745230573122332,4.6376960201728945,0.005801107333173055,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
97.756,0.18551377373005748,4.480114890205637,0.002701422472602074,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
99.26,0.1636838501272501,7.419109718527135,0.0018023524536080165,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
100.764,0.1541878456245528,7.285683465017758,0.0016405674150741204,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
102.268,0.13612502586217728,7.241108991697105,0.0028544534886233326,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
103.772,0.10583547095097873,5.902792704263257,0.0027143362313479425,False,True,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
105.276,0.11955867233405684,7.354243078563444,0.005249824911411213,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
106.78,0.12355515738530266,9.534716613173975,0.004873016887861116,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
108.284,0.1156927444237253,9.177369987404452,0.0027881143921749257,True,False,True,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
109.788,0.17431889573695727,6.773143503366078,0.005756138404490774,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
111.292,0.17286872885132482,5.8377885306920785,0.005220992973160198,True,True,False,0.6666666666666666,0,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
112.796,0.1727141392368228,4.498092920866223,0.0034752591196367663,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
114.3,0.19270455498933659,4.96094059080725,0.0026293312014728835,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
115.804,0.14771794735625982,6.824790684096446,0.003844770718502661,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
117.308,0.12302203203210979,6.652045135241088,0.004196087880727314,True,True,True,1.0,1,FarnesKetamine,313,awake,closed,3,313_20170116_0003EyesClosed_afterICA.set,alpha
1.5,0.09571510727869059,5.514177081751193,0.0017509460449036964,False,True,False,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
3.004,0.11048040007087742,5.720556047803003,0.0018389846015966702,True,True,False,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
4.508,0.10458551514909833,6.274601697258015,0.0017513651949896101,False,True,False,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
6.012,0.1151851812956938,8.000780406858334,0.0023138739019127118,True,False,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
7.516,0.13420208362184421,6.329744356930911,0.002339468455011084,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
9.02,0.12757401338602542,6.9074330082571835,0.00278862281611263,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
10.524,0.13815604722067718,7.591903465353694,0.003747832976532083,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
12.028,0.1455696092019036,5.47608450917714,0.003062536468867604,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
13.532,0.1278713835303923,5.372042473013821,0.0024408298057216242,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
15.036,0.11658114354474727,6.995276554942166,0.0032374204326803386,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
16.54,0.11541372723733863,8.534858059184716,0.002962361459724269,True,False,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
18.044,0.0999913244948227,7.428573026003478,0.0029493900482013996,False,True,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
19.548,0.09353147129460798,7.435165417222884,0.003440776592996315,False,True,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
21.052,0.1122831343835752,7.315579749810613,0.0038342543192066672,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
22.556,0.10283170846491269,6.385286088873792,0.003182067709919273,False,True,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
24.06,0.08514001328450378,5.5562874412835495,0.0025218686676899793,False,True,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
25.564,0.10155068693474936,5.768123888766734,0.0023838588597207716,False,True,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
27.068,0.11947561789540455,5.418177811783208,0.001536187607507788,True,True,False,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
28.572,0.12605202637184068,6.721279974102427,0.001970467302801329,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
30.076,0.11523870028235604,7.150564149470934,0.0032488391136759,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
31.58,0.09736389040894904,8.557794507654267,0.0039037500299018953,False,False,True,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
33.084,0.09972502758205846,9.842447879958463,0.003162748632040862,False,False,True,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
34.588,0.11122223435136389,8.611708888787675,0.0034572633180877956,True,False,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
36.092,0.0959215258451143,8.764986716558452,0.003022942302954243,False,False,True,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
37.596,0.09011823229405085,8.270565265320986,0.00264224338271015,False,False,True,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
39.1,0.11191946181828394,9.183714428398506,0.0029863860070498635,True,False,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
40.604,0.12395954315290028,9.253585013209696,0.0030760921769178834,True,False,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
42.108,0.1282358570066229,8.398984285984355,0.002827561441162258,True,False,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
43.612,0.13701583292064046,6.959971837618124,0.0017274246736437915,True,True,False,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
45.116,0.16204959367897234,6.134458616710905,0.002937826635132808,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
46.62,0.13646588330159204,6.722671533498819,0.004519253180599759,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
48.124,0.10889493763113707,7.975081687573844,0.0024760415649350384,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
49.628,0.1242528529907385,7.911481272680422,0.002554965893824206,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
51.132,0.1334492742223868,7.162404905608518,0.002583776804164278,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
52.636,0.13295431594820817,7.201712882376822,0.003386995040385987,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
54.14,0.12426882177937032,7.195731581551139,0.002821801583684491,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
55.644,0.12738839323225137,7.686700854687671,0.0025482160799067378,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
57.148,0.1047473933553636,8.523630224427356,0.003200185743308414,False,False,True,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
58.652,0.10036350452749802,8.00573065973247,0.0028926136708528377,False,False,True,0.3333333333333333,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
60.156,0.11055644024728493,8.159940323764692,0.002609866803484641,True,False,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
61.66,0.11056627310799054,7.097168259789315,0.003176462701060622,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
63.164,0.12620026242142485,6.5859737356896195,0.003089428856583943,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
64.668,0.11180625793530237,6.2022711734170075,0.0021322429913877973,True,True,True,1.0,1,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
66.172,0.09718541285173146,6.141734559137042,0.002303856015731867,False,True,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
67.676,0.10698222852873951,7.372489110988787,0.0023009390696600873,False,True,True,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
69.18,0.11289414340543791,7.330387073146566,0.001056137436203881,True,True,False,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
70.684,0.1100622389632541,5.9675988877819925,0.0016534294236476201,True,True,False,0.6666666666666666,0,FarnesKetamine,313,ketamine,open,6,313_20170116_0006eyesOpen_afterICA.set,alpha
