dataset,subject,condition,band,filename,run,source,metric,first,second,eyes,recording
Chennu,5,recovery,alpha,05-2010-anest 20100223 095.027.set,,csd_phase_only,R,0.33726885642090587,0.3129120929042876,,
Chennu,5,recovery,alpha,05-2010-anest 20100223 095.027.set,,csd_phase_only,D_eff,10.859408547917644,10.065456941407277,,
Chennu,5,recovery,alpha,05-2010-anest 20100223 095.027.set,,csd_phase_only,M_tau,0.02431514108146139,0.02109306288088611,,
Chennu,6,baseline,alpha,06-2010-anest 20100224 093.003.set,,csd_phase_only,Pi,0.7816091954022989,0.8735632183908045,,
Chennu,6,baseline,alpha,06-2010-anest 20100224 093.003.set,,csd_phase_only,R,0.3710839348638413,0.3566254979832764,,
Chennu,6,baseline,alpha,06-2010-anest 20100224 093.003.set,,csd_phase_only,D_eff,8.362983996850563,8.51739576236144,,
Chennu,6,baseline,alpha,06-2010-anest 20100224 093.003.set,,csd_phase_only,M_tau,0.01993040233805455,0.019954178268384422,,
Chennu,6,mild,alpha,06-2010-anest 20100224 093.008.set,,csd_phase_only,Pi,0.7241379310344829,0.6436781609195404,,
Chennu,6,mild,alpha,06-2010-anest 20100224 093.008.set,,csd_phase_only,R,0.3588939566003047,0.3323236277629386,,
Chennu,6,mild,alpha,06-2010-anest 20100224 093.008.set,,csd_phase_only,D_eff,9.214835808455428,11.111256256199093,,
Chennu,6,mild,alpha,06-2010-anest 20100224 093.008.set,,csd_phase_only,M_tau,0.020336034992891272,0.021662870953414647,,
Chennu,6,moderate,alpha,06-2010-anest 20100224 093.013.set,,csd_phase_only,Pi,0.7011494252873564,0.7471264367816093,,
Chennu,6,moderate,alpha,06-2010-anest 20100224 093.013.set,,csd_phase_only,R,0.38210836027337974,0.41868386923154766,,
Chennu,6,moderate,alpha,06-2010-anest 20100224 093.013.set,,csd_phase_only,D_eff,9.963659943353843,9.48848137425229,,
Chennu,6,moderate,alpha,06-2010-anest 20100224 093.013.set,,csd_phase_only,M_tau,0.027564053466482618,0.02676947187233933,,
Chennu,6,recovery,alpha,06-2010-anest 20100224 093.026.set,,csd_phase_only,Pi,0.8505747126436783,0.7586206896551725,,
Chennu,6,recovery,alpha,06-2010-anest 20100224 093.026.set,,csd_phase_only,R,0.3781634486111375,0.37134063622854857,,
Chennu,6,recovery,alpha,06-2010-anest 20100224 093.026.set,,csd_phase_only,D_eff,8.055876587700912,8.967556147020428,,
Chennu,6,recovery,alpha,06-2010-anest 20100224 093.026.set,,csd_phase_only,M_tau,0.018258855343789137,0.017509566993735286,,
Chennu,7,baseline,alpha,07-2010-anest 20100226 133.003.set,,csd_phase_only,Pi,0.7126436781609196,0.942528735632184,,
Chennu,7,baseline,alpha,07-2010-anest 20100226 133.003.set,,csd_phase_only,R,0.38431404790751933,0.3757223098065476,,
Chennu,7,baseline,alpha,07-2010-anest 20100226 133.003.set,,csd_phase_only,D_eff,12.241933076338347,12.363112545706178,,
Chennu,7,baseline,alpha,07-2010-anest 20100226 133.003.set,,csd_phase_only,M_tau,0.02770469080554689,0.02598754936433737,,
Chennu,7,mild,alpha,07-2010-anest 20100226 133.008.set,,csd_phase_only,Pi,0.7011494252873562,0.7816091954022989,,
Chennu,7,mild,alpha,07-2010-anest 20100226 133.008.set,,csd_phase_only,R,0.3765483569041458,0.3697437564710617,,
Chennu,7,mild,alpha,07-2010-anest 20100226 133.008.set,,csd_phase_only,D_eff,9.397454186352611,10.27188130170629,,
Chennu,7,mild,alpha,07-2010-anest 20100226 133.008.set,,csd_phase_only,M_tau,0.027364230989948037,0.026393183533989624,,
Chennu,7,moderate,alpha,07-2010-anest 20100226 133.021.set,,csd_phase_only,Pi,0.40229885057471276,0.42528735632183906,,
Chennu,7,moderate,alpha,07-2010-anest 20100226 133.021.set,,csd_phase_only,R,0.3031572649934699,0.30159184468148825,,
Chennu,7,moderate,alpha,07-2010-anest 20100226 133.021.set,,csd_phase_only,D_eff,10.597926791265833,9.82759976550027,,
Chennu,7,moderate,alpha,07-2010-anest 20100226 133.021.set,,csd_phase_only,M_tau,0.01604649691039285,0.018474021475674663,,
Chennu,7,recovery,alpha,07-2010-anest 20100226 133.027.set,,csd_phase_only,Pi,0.5287356321839081,0.6436781609195401,,
Chennu,7,recovery,alpha,07-2010-anest 20100226 133.027.set,,csd_phase_only,R,0.5928664504717839,0.5112513223188964,,
Chennu,7,recovery,alpha,07-2010-anest 20100226 133.027.set,,csd_phase_only,D_eff,5.961024436836617,8.111456731324951,,
Chennu,7,recovery,alpha,07-2010-anest 20100226 133.027.set,,csd_phase_only,M_tau,0.026385521203921503,0.03154995329020093,,
Chennu,8,baseline,alpha,08-2010-anest 20100301 095.004.set,,csd_phase_only,Pi,0.8045977011494252,0.8505747126436782,,
Chennu,8,baseline,alpha,08-2010-anest 20100301 095.004.set,,csd_phase_only,R,0.3581826679171394,0.3896849319947365,,
Chennu,8,baseline,alpha,08-2010-anest 20100301 095.004.set,,csd_phase_only,D_eff,13.253293047106396,12.043999901179081,,
Chennu,8,baseline,alpha,08-2010-anest 20100301 095.004.set,,csd_phase_only,M_tau,0.025511987779498962,0.027449323766119738,,
Chennu,8,mild,alpha,08-2010-anest 20100301 095.010.set,,csd_phase_only,Pi,0.839080459770115,0.8160919540229885,,
Chennu,8,mild,alpha,08-2010-anest 20100301 095.010.set,,csd_phase_only,R,0.41644561081049913,0.4199034703140397,,
Chennu,8,mild,alpha,08-2010-anest 20100301 095.010.set,,csd_phase_only,D_eff,11.1698567780719,10.657834097555831,,
Chennu,8,mild,alpha,08-2010-anest 20100301 095.010.set,,csd_phase_only,M_tau,0.03083334161910666,0.02876432253750072,,
Chennu,8,moderate,alpha,08-2010-anest 20100301 095.015.set,,csd_phase_only,Pi,0.9655172413793104,0.8850574712643678,,
Chennu,8,moderate,alpha,08-2010-anest 20100301 095.015.set,,csd_phase_only,R,0.3706150288776588,0.3740216467348753,,
Chennu,8,moderate,alpha,08-2010-anest 20100301 095.015.set,,csd_phase_only,D_eff,12.946963497370502,12.471943075269865,,
Chennu,8,moderate,alpha,08-2010-anest 20100301 095.015.set,,csd_phase_only,M_tau,0.02531603437545702,0.026139761566550693,,
Chennu,8,recovery,alpha,08-2010-anest 20100301 095.028.set,,csd_phase_only,Pi,0.9195402298850575,0.839080459770115,,
Chennu,8,recovery,alpha,08-2010-anest 20100301 095.028.set,,csd_phase_only,R,0.4127682142008682,0.4270778477530154,,
Chennu,8,recovery,alpha,08-2010-anest 20100301 095.028.set,,csd_phase_only,D_eff,11.218841333383448,10.674944825365314,,
Chennu,8,recovery,alpha,08-2010-anest 20100301 095.028.set,,csd_phase_only,M_tau,0.026805160556734736,0.025547196276634793,,
Chennu,9,baseline,alpha,09-2010-anest 20100301 135.003.set,,csd_phase_only,Pi,0.8390804597701149,0.8160919540229885,,
Chennu,9,baseline,alpha,09-2010-anest 20100301 135.003.set,,csd_phase_only,R,0.5068042214250771,0.46929894552030527,,
Chennu,9,baseline,alpha,09-2010-anest 20100301 135.003.set,,csd_phase_only,D_eff,5.336593815756167,6.553913862758993,,
Chennu,9,baseline,alpha,09-2010-anest 20100301 135.003.set,,csd_phase_only,M_tau,0.02260106625214793,0.021234680418285693,,
Chennu,9,mild,alpha,09-2010-anest 20100301 135.008.set,,csd_phase_only,Pi,0.6896551724137931,0.8275862068965517,,
Chennu,9,mild,alpha,09-2010-anest 20100301 135.008.set,,csd_phase_only,R,0.5513432092606713,0.5456619768870435,,
Chennu,9,mild,alpha,09-2010-anest 20100301 135.008.set,,csd_phase_only,D_eff,4.518595150280765,5.186202039670434,,
Chennu,9,mild,alpha,09-2010-anest 20100301 135.008.set,,csd_phase_only,M_tau,0.017375895877507125,0.02023763982929159,,
Chennu,9,moderate,alpha,09-2010-anest 20100301 135.021.set,,csd_phase_only,Pi,0.7241379310344827,0.632183908045977,,
Chennu,9,moderate,alpha,09-2010-anest 20100301 135.021.set,,csd_phase_only,R,0.47044605627245434,0.44666046407312926,,
Chennu,9,moderate,alpha,09-2010-anest 20100301 135.021.set,,csd_phase_only,D_eff,8.23356228489492,8.914065040425866,,
Chennu,9,moderate,alpha,09-2010-anest 20100301 135.021.set,,csd_phase_only,M_tau,0.027142252257648207,0.025688731194172778,,
Chennu,9,recovery,alpha,09-2010-anest 20100301 135.026.set,,csd_phase_only,Pi,0.8045977011494254,0.8275862068965516,,
Chennu,9,recovery,alpha,09-2010-anest 20100301 135.026.set,,csd_phase_only,R,0.5293349322392857,0.5050766693505342,,
Chennu,9,recovery,alpha,09-2010-anest 20100301 135.026.set,,csd_phase_only,D_eff,5.057033052740869,5.944895884527163,,
Chennu,9,recovery,alpha,09-2010-anest 20100301 135.026.set,,csd_phase_only,M_tau,0.016975899396445008,0.020462535864858456,,
Chennu,10,baseline,alpha,10-2010-anest 20100305 130.005.set,,csd_phase_only,Pi,0.7586206896551724,0.896551724137931,,
Chennu,10,baseline,alpha,10-2010-anest 20100305 130.005.set,,csd_phase_only,R,0.3168162394247767,0.30836646727160805,,
Chennu,10,baseline,alpha,10-2010-anest 20100305 130.005.set,,csd_phase_only,D_eff,14.196670255479027,14.811468597120964,,
Chennu,10,baseline,alpha,10-2010-anest 20100305 130.005.set,,csd_phase_only,M_tau,0.02103063596352312,0.019455884224462178,,
Chennu,10,mild,alpha,10-2010-anest 20100305 130.010.set,,csd_phase_only,Pi,0.6091954022988504,0.5517241379310346,,
Chennu,10,mild,alpha,10-2010-anest 20100305 130.010.set,,csd_phase_only,R,0.3022009839404158,0.33180720371271,,
Chennu,10,mild,alpha,10-2010-anest 20100305 130.010.set,,csd_phase_only,D_eff,12.710053997387389,10.898900898460091,,
Chennu,10,mild,alpha,10-2010-anest 20100305 130.010.set,,csd_phase_only,M_tau,0.02091052998125264,0.02453599138657697,,
Chennu,10,moderate,alpha,10-2010-anest 20100305 130.015.set,,csd_phase_only,Pi,0.586206896551724,0.6666666666666666,,
Chennu,10,moderate,alpha,10-2010-anest 20100305 130.015.set,,csd_phase_only,R,0.3248760732287323,0.3156397612881621,,
Chennu,10,moderate,alpha,10-2010-anest 20100305 130.015.set,,csd_phase_only,D_eff,11.14155091488049,11.304680369024489,,
Chennu,10,moderate,alpha,10-2010-anest 20100305 130.015.set,,csd_phase_only,M_tau,0.025151333142258495,0.023221566115656178,,
Chennu,10,recovery,alpha,10-2010-anest 20100305 130.028.set,,csd_phase_only,Pi,0.8045977011494254,0.5862068965517241,,
Chennu,10,recovery,alpha,10-2010-anest 20100305 130.028.set,,csd_phase_only,R,0.29417172534065567,0.38314815011935305,,
Chennu,10,recovery,alpha,10-2010-anest 20100305 130.028.set,,csd_phase_only,D_eff,13.586943902045737,9.749235509694675,,
Chennu,10,recovery,alpha,10-2010-anest 20100305 130.028.set,,csd_phase_only,M_tau,0.017534761603129015,0.02173313793646709,,
Chennu,13,baseline,alpha,13-2010-anest 20100322 132.003.set,,csd_phase_only,Pi,0.8735632183908045,0.7816091954022989,,
Chennu,13,baseline,alpha,13-2010-anest 20100322 132.003.set,,csd_phase_only,R,0.46260086726933375,0.4259651265431094,,
Chennu,13,baseline,alpha,13-2010-anest 20100322 132.003.set,,csd_phase_only,D_eff,8.406837671293472,9.108076925884196,,
Chennu,13,baseline,alpha,13-2010-anest 20100322 132.003.set,,csd_phase_only,M_tau,0.025653807702146533,0.027521331825247165,,
Chennu,13,mild,alpha,13-2010-anest 20100322 132.008.set,,csd_phase_only,Pi,0.8045977011494254,0.7701149425287356,,
Chennu,13,mild,alpha,13-2010-anest 20100322 132.008.set,,csd_phase_only,R,0.4208081547692662,0.4357038754322985,,
Chennu,13,mild,alpha,13-2010-anest 20100322 132.008.set,,csd_phase_only,D_eff,8.492581937603173,7.9802518010113666,,
Chennu,13,mild,alpha,13-2010-anest 20100322 132.008.set,,csd_phase_only,M_tau,0.025219091807666023,0.027255710313432546,,
Chennu,13,moderate,alpha,13-2010-anest 20100322 132.013.set,,csd_phase_only,Pi,0.6551724137931034,0.6436781609195401,,
Chennu,13,moderate,alpha,13-2010-anest 20100322 132.013.set,,csd_phase_only,R,0.42426690893472735,0.39217476515540267,,
Chennu,13,moderate,alpha,13-2010-anest 20100322 132.013.set,,csd_phase_only,D_eff,8.213898016817136,8.67718471031775,,
Chennu,13,moderate,alpha,13-2010-anest 20100322 132.013.set,,csd_phase_only,M_tau,0.02255008067692885,0.023274034178034874,,
Chennu,13,recovery,alpha,13-2010-anest 20100322 132.026.set,,csd_phase_only,Pi,0.6781609195402297,0.7931034482758621,,
Chennu,13,recovery,alpha,13-2010-anest 20100322 132.026.set,,csd_phase_only,R,0.4000288979108763,0.4142875006427862,,
Chennu,13,recovery,alpha,13-2010-anest 20100322 132.026.set,,csd_phase_only,D_eff,8.836538314444018,9.17742985966885,,
Chennu,13,recovery,alpha,13-2010-anest 20100322 132.026.set,,csd_phase_only,M_tau,0.023248930233754187,0.028940789607687836,,
Chennu,14,baseline,alpha,14-2010-anest 20100324 125.007.set,,csd_phase_only,Pi,0.8505747126436782,0.8045977011494252,,
Chennu,14,baseline,alpha,14-2010-anest 20100324 125.007.set,,csd_phase_only,R,0.3650316995772525,0.3283971195996642,,
Chennu,14,baseline,alpha,14-2010-anest 20100324 125.007.set,,csd_phase_only,D_eff,11.684861823514323,11.247572561423276,,
Chennu,14,baseline,alpha,14-2010-anest 20100324 125.007.set,,csd_phase_only,M_tau,0.023073026242354217,0.02113468908495042,,
Chennu,14,mild,alpha,14-2010-anest 20100324 132.011.set,,csd_phase_only,Pi,0.9310344827586207,0.9310344827586207,,
Chennu,14,mild,alpha,14-2010-anest 20100324 132.011.set,,csd_phase_only,R,0.35881425812530804,0.3676093169881582,,
Chennu,14,mild,alpha,14-2010-anest 20100324 132.011.set,,csd_phase_only,D_eff,12.326465515486976,11.923966285864024,,
Chennu,14,mild,alpha,14-2010-anest 20100324 132.011.set,,csd_phase_only,M_tau,0.01962188621545865,0.02522372804376531,,
Chennu,14,moderate,alpha,14-2010-anest 20100324 132.016.set,,csd_phase_only,Pi,0.9310344827586207,0.9310344827586207,,
Chennu,14,moderate,alpha,14-2010-anest 20100324 132.016.set,,csd_phase_only,R,0.3493190341485105,0.38338845543270117,,
Chennu,14,moderate,alpha,14-2010-anest 20100324 132.016.set,,csd_phase_only,D_eff,12.121879314900408,10.619352152797351,,
Chennu,14,moderate,alpha,14-2010-anest 20100324 132.016.set,,csd_phase_only,M_tau,0.0208728939977754,0.02012823196148911,,
Chennu,14,recovery,alpha,14-2010-anest 20100324 132.031.set,,csd_phase_only,Pi,0.896551724137931,0.9540229885057472,,
Chennu,14,recovery,alpha,14-2010-anest 20100324 132.031.set,,csd_phase_only,R,0.3435465928847678,0.3509790055075424,,
Chennu,14,recovery,alpha,14-2010-anest 20100324 132.031.set,,csd_phase_only,D_eff,12.673202264393868,12.11406685981526,,
Chennu,14,recovery,alpha,14-2010-anest 20100324 132.031.set,,csd_phase_only,M_tau,0.021311716171713953,0.021438079199435887,,
Chennu,18,baseline,alpha,18-2010-anest 20100331 140.003.set,,csd_phase_only,Pi,0.7816091954022989,0.8735632183908046,,
Chennu,18,baseline,alpha,18-2010-anest 20100331 140.003.set,,csd_phase_only,R,0.4977719987566913,0.5501820057441926,,
Chennu,18,baseline,alpha,18-2010-anest 20100331 140.003.set,,csd_phase_only,D_eff,8.105575002733767,6.779515424670712,,
Chennu,18,baseline,alpha,18-2010-anest 20100331 140.003.set,,csd_phase_only,M_tau,0.02842724666584682,0.02936952834589931,,
Chennu,18,mild,alpha,18-2010-anest 20100331 140.009.set,,csd_phase_only,Pi,0.7126436781609194,0.7931034482758621,,
Chennu,18,mild,alpha,18-2010-anest 20100331 140.009.set,,csd_phase_only,R,0.6113078573855452,0.5685487432184991,,
Chennu,18,mild,alpha,18-2010-anest 20100331 140.009.set,,csd_phase_only,D_eff,5.691507288037487,6.803468827955609,,
Chennu,18,mild,alpha,18-2010-anest 20100331 140.009.set,,csd_phase_only,M_tau,0.019582478265466507,0.024441739880800152,,
Chennu,18,moderate,alpha,18-2010-anest 20100331 140.014.set,,csd_phase_only,Pi,0.6896551724137929,0.747126436781609,,
Chennu,18,moderate,alpha,18-2010-anest 20100331 140.014.set,,csd_phase_only,R,0.5433507749631421,0.4801870511159581,,
Chennu,18,moderate,alpha,18-2010-anest 20100331 140.014.set,,csd_phase_only,D_eff,7.385598339507192,8.629789636752092,,
Chennu,18,moderate,alpha,18-2010-anest 20100331 140.014.set,,csd_phase_only,M_tau,0.02223961382804544,0.029233633355565627,,
Chennu,18,recovery,alpha,18-2010-anest 20100331 140.027.set,,csd_phase_only,Pi,0.8620689655172413,0.8160919540229885,,
Chennu,18,recovery,alpha,18-2010-anest 20100331 140.027.set,,csd_phase_only,R,0.5563237126408892,0.5178419581667288,,
Chennu,18,recovery,alpha,18-2010-anest 20100331 140.027.set,,csd_phase_only,D_eff,7.273690861300733,8.07958186379421,,
Chennu,18,recovery,alpha,18-2010-anest 20100331 140.027.set,,csd_phase_only,M_tau,0.030446831596184845,0.026739045158529467,,
Chennu,20,baseline,alpha,20-2010-anest 20100414 131.004.set,,csd_phase_only,Pi,0.9080459770114943,0.7471264367816091,,
Chennu,20,baseline,alpha,20-2010-anest 20100414 131.004.set,,csd_phase_only,R,0.3415472718665084,0.38345126837601107,,
Chennu,20,baseline,alpha,20-2010-anest 20100414 131.004.set,,csd_phase_only,D_eff,14.469873857994665,13.847351327642746,,
Chennu,20,baseline,alpha,20-2010-anest 20100414 131.004.set,,csd_phase_only,M_tau,0.024937093732794412,0.028209620180049497,,
Chennu,20,mild,alpha,20-2010-anest 20100414 131.009.set,,csd_phase_only,Pi,0.8735632183908045,0.7471264367816093,,
Chennu,20,mild,alpha,20-2010-anest 20100414 131.009.set,,csd_phase_only,R,0.3319165151101681,0.39739820732393244,,
Chennu,20,mild,alpha,20-2010-anest 20100414 131.009.set,,csd_phase_only,D_eff,13.64149194849729,9.92320038089161,,
Chennu,20,mild,alpha,20-2010-anest 20100414 131.009.set,,csd_phase_only,M_tau,0.023423098498317807,0.02731338948847182,,
Chennu,20,moderate,alpha,20-2010-anest 20100414 131.022.set,,csd_phase_only,Pi,0.7126436781609196,0.7816091954022989,,
Chennu,20,moderate,alpha,20-2010-anest 20100414 131.022.set,,csd_phase_only,R,0.40770753170372837,0.41871044781511313,,
Chennu,20,moderate,alpha,20-2010-anest 20100414 131.022.set,,csd_phase_only,D_eff,10.22665244402525,11.390827818991506,,
Chennu,20,moderate,alpha,20-2010-anest 20100414 131.022.set,,csd_phase_only,M_tau,0.025330038051387026,0.025878600419800925,,
Chennu,20,recovery,alpha,20-2010-anest 20100414 131.027.set,,csd_phase_only,Pi,0.8390804597701149,0.6436781609195402,,
Chennu,20,recovery,alpha,20-2010-anest 20100414 131.027.set,,csd_phase_only,R,0.36276324138195976,0.4381159167199855,,
Chennu,20,recovery,alpha,20-2010-anest 20100414 131.027.set,,csd_phase_only,D_eff,12.922997759747654,9.414517841963837,,
Chennu,20,recovery,alpha,20-2010-anest 20100414 131.027.set,,csd_phase_only,M_tau,0.02533596958210619,0.026308565976284573,,
Chennu,22,baseline,alpha,22-2010-anest 20100415 132.004.set,,csd_phase_only,Pi,0.8160919540229885,0.8390804597701149,,
Chennu,22,baseline,alpha,22-2010-anest 20100415 132.004.set,,csd_phase_only,R,0.3612175983187124,0.3601949436071568,,
Chennu,22,baseline,alpha,22-2010-anest 20100415 132.004.set,,csd_phase_only,D_eff,12.03357166437693,11.711845156393197,,
Chennu,22,baseline,alpha,22-2010-anest 20100415 132.004.set,,csd_phase_only,M_tau,0.024393615017541472,0.025338195054187555,,
Chennu,22,mild,alpha,22-2010-anest 20100415 132.009.set,,csd_phase_only,Pi,0.6551724137931034,0.6666666666666667,,
Chennu,22,mild,alpha,22-2010-anest 20100415 132.009.set,,csd_phase_only,R,0.3725044406998014,0.3173522055064885,,
Chennu,22,mild,alpha,22-2010-anest 20100415 132.009.set,,csd_phase_only,D_eff,10.880281380704526,11.799163814228935,,
Chennu,22,mild,alpha,22-2010-anest 20100415 132.009.set,,csd_phase_only,M_tau,0.0276701245853661,0.022235485323667006,,
Chennu,22,moderate,alpha,22-2010-anest 20100415 132.014.set,,csd_phase_only,Pi,0.6781609195402298,0.7471264367816094,,
Chennu,22,moderate,alpha,22-2010-anest 20100415 132.014.set,,csd_phase_only,R,0.3961051806411115,0.46059449691085785,,
Chennu,22,moderate,alpha,22-2010-anest 20100415 132.014.set,,csd_phase_only,D_eff,12.065787920417492,9.962440305684073,,
Chennu,22,moderate,alpha,22-2010-anest 20100415 132.014.set,,csd_phase_only,M_tau,0.029084017306864357,0.0278225882486069,,
Chennu,22,recovery,alpha,22-2010-anest 20100415 154.003.set,,csd_phase_only,Pi,0.7241379310344828,0.6436781609195402,,
Chennu,22,recovery,alpha,22-2010-anest 20100415 154.003.set,,csd_phase_only,R,0.4255461289465687,0.4231878258038425,,
Chennu,22,recovery,alpha,22-2010-anest 20100415 154.003.set,,csd_phase_only,D_eff,9.89678318138185,8.71085574962839,,
Chennu,22,recovery,alpha,22-2010-anest 20100415 154.003.set,,csd_phase_only,M_tau,0.025802289528763338,0.024677936560201074,,
Chennu,23,baseline,alpha,23-2010-anest 20100420 094.003.set,,csd_phase_only,Pi,0.9080459770114943,0.7471264367816091,,
Chennu,23,baseline,alpha,23-2010-anest 20100420 094.003.set,,csd_phase_only,R,0.46211640376999746,0.410356464536299,,
Chennu,23,baseline,alpha,23-2010-anest 20100420 094.003.set,,csd_phase_only,D_eff,8.781952846401053,8.47043368052149,,
Chennu,23,baseline,alpha,23-2010-anest 20100420 094.003.set,,csd_phase_only,M_tau,0.025172279586448697,0.023897950330738126,,
Chennu,23,mild,alpha,23-2010-anest 20100420 094.008.set,,csd_phase_only,Pi,0.8620689655172413,0.8735632183908045,,
Chennu,23,mild,alpha,23-2010-anest 20100420 094.008.set,,csd_phase_only,R,0.4846291386868609,0.4345155227790326,,
Chennu,23,mild,alpha,23-2010-anest 20100420 094.008.set,,csd_phase_only,D_eff,7.373325428187847,7.104572150973474,,
Chennu,23,mild,alpha,23-2010-anest 20100420 094.008.set,,csd_phase_only,M_tau,0.02728648535072661,0.02334051606158909,,
Chennu,23,moderate,alpha,23-2010-anest 20100420 094.022.set,,csd_phase_only,Pi,0.8505747126436781,0.839080459770115,,
Chennu,23,moderate,alpha,23-2010-anest 20100420 094.022.set,,csd_phase_only,R,0.4719551626608375,0.42382443912550605,,
Chennu,23,moderate,alpha,23-2010-anest 20100420 094.022.set,,csd_phase_only,D_eff,8.068722628794701,9.677665980938944,,
Chennu,23,moderate,alpha,23-2010-anest 20100420 094.022.set,,csd_phase_only,M_tau,0.023360605971719958,0.025069064875582348,,
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,csd_phase_only,Pi,0.8390804597701149,0.8045977011494252,,
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,csd_phase_only,R,0.4909022789188043,0.509024331535633,,
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,csd_phase_only,D_eff,7.423178680104166,6.527430420200216,,
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,csd_phase_only,M_tau,0.02530483167653385,0.022349188535479184,,
Chennu,24,baseline,alpha,24-2010-anest 20100420 134.003.set,,csd_phase_only,Pi,0.7471264367816093,0.9080459770114943,,
Chennu,24,baseline,alpha,24-2010-anest 20100420 134.003.set,,csd_phase_only,R,0.42697037435732704,0.43362935052692264,,
Chennu,24,baseline,alpha,24-2010-anest 20100420 134.003.set,,csd_phase_only,D_eff,10.228325691192305,9.843156193382136,,
