subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-02,1,Base1,361,436,288.8,348.8,0.14087159885333328,0.3214696499999998,1.0,0.2537769558324278,0.02833448782310397,0.12046762365767401,0.10190179396219327,0.3054120981355238,False
sub-02,1,Base1,380,455,304.0,364.0,0.13850211871999998,0.3026901999999999,1.0,0.26732853842622795,0.027088881239930765,0.11655344270355324,0.10821568177034144,0.31343960202790183,True
sub-02,1,Base1,399,474,319.20000000000005,379.20000000000005,0.14273133151999992,0.3173155000000001,1.0,0.26053573110377926,0.026560186754067062,0.12394228895578564,0.11012030757524194,0.3164350194777396,False
sub-02,1,Base1,418,493,334.40000000000003,394.40000000000003,0.14289152266666663,0.3173155000000001,1.0,0.2706759980747623,0.029497096121890293,0.11248973599210166,0.08804880132970644,0.2960392377633585,False
sub-02,1,Base1,437,512,349.6,409.6,0.14588332399999998,0.3173155000000001,1.0,0.2971364209424495,0.027875711422779254,0.1581381377896565,0.14303463678838407,0.3070082973691119,True
sub-02,1,Base1,456,531,364.8,424.8,0.14903108919999997,0.34789205,1.0,0.32972400666799806,0.026657597533344603,0.16229169399765908,0.15583848684283869,0.3150104555460775,True
sub-02,1,Base1,475,550,380.0,440.0,0.14817971133333332,0.34789205,1.0,0.36267778729649364,0.025820539238602502,0.15323170654873303,0.17630662555889348,0.3218173639558146,True
sub-02,1,Base1,494,569,395.20000000000005,455.20000000000005,0.1417979793333329,0.34789205,1.0,0.3114665732194772,0.02720124786199877,0.1378240922095387,0.14456791579745504,0.31311759649977633,True
sub-02,1,Base1,513,588,410.40000000000003,470.40000000000003,0.1416034122666658,0.34789205,1.0,0.3034056986283031,0.027948811793218082,0.1219500220238486,0.1327809778568578,0.3063936174205227,True
sub-02,1,Base1,532,607,425.6,485.6,0.13689286479999918,0.31898815,1.0,0.2893779964767322,0.028904060280263655,0.11447389306589173,0.12265175623189413,0.2986142823987522,True
sub-02,1,Base1,551,626,440.8,500.8,0.13504771546666586,0.31898815,1.0,0.2755765873878422,0.030380541310050867,0.09676652120158868,0.09840798671594769,0.28932256436681514,False
sub-02,1,Base1,570,645,456.0,516.0,0.12966196219999962,0.263892999999995,1.0,0.27821686268772444,0.028987758713575687,0.11721186913140105,0.1011133271825998,0.2980059064918124,True
sub-02,1,Base1,589,664,471.20000000000005,531.2,0.12480482826666664,0.2606547000000001,1.0,0.2840763078906585,0.029780493741495773,0.11137340864202261,0.10504701459193795,0.2960351540168985,False
sub-02,1,Base1,608,683,486.40000000000003,546.4,0.1264920758666665,0.2606547000000001,1.0,0.31518862258070657,0.0280755564086356,0.15603585020698515,0.16348881196640588,0.3047914747912789,True
sub-02,1,Base1,627,702,501.6,561.6,0.1290886431999998,0.27742215,1.0,0.3606318169128366,0.02493614267982142,0.1450883837609941,0.1791621292135853,0.3248817631706257,True
sub-02,1,Base1,646,721,516.8000000000001,576.8000000000001,0.13147653493333317,0.27742215,1.0,0.4116905007953609,0.0243232608772725,0.14919630645247697,0.21673252573654278,0.33053000257634585,True
sub-02,1,Base1,665,740,532.0,592.0,0.13639603439999987,0.30474847,1.0,0.48313427253164093,0.02136911720664043,0.16284509776118417,0.27604137516508714,0.3609971079500662,True
sub-02,1,Base1,684,759,547.2,607.2,0.13650047159999995,0.30474847,1.0,0.4417658332910774,0.02352048909628055,0.18193939899256453,0.22356503766686706,0.3392906808212296,True
sub-02,1,Base1,703,778,562.4,622.4000000000001,0.1315238881333333,0.30474847,1.0,0.4099137545286022,0.023488210050646767,0.1819598695150794,0.2140088073978542,0.33847761679601285,True
sub-02,1,Base1,722,797,577.6,637.6,0.13493195346666664,0.33283855,1.0,0.42038061451813935,0.02316860571520343,0.18141261927206237,0.21750950525208604,0.3407966949963448,True
sub-02,1,Base1,741,816,592.8000000000001,652.8000000000001,0.13252704999999995,0.33283855,1.0,0.31239486347744055,0.02560649871162778,0.12966174282944812,0.1301160699549374,0.32124558252005403,True
sub-02,1,Base1,760,835,608.0,668.0,0.1317065293333333,0.33283855,1.0,0.26398031508462105,0.027862188130292172,0.16234348936772494,0.1225661176206473,0.3059194201855597,False
sub-02,1,Base1,779,854,623.2,683.2,0.12050749973333331,0.2666566,1.0,0.43818587614563126,0.019863102229853876,0.188040827827192,0.2619536272439843,0.3779956782702031,True
sub-02,1,Base1,798,873,638.4000000000001,698.4000000000001,0.12001092819999996,0.24287803,1.0,0.5183206944496457,0.017292213248273357,0.1785240817808552,0.32604044819789413,0.4128091451536077,True
sub-02,1,Base1,817,892,653.6,713.6,0.1226927000533333,0.24287803,1.0,0.6449589703773613,0.011204465559969868,0.10702017172161851,0.44499561761319445,0.535119584142136,False
sub-02,1,Base1,836,911,668.8000000000001,728.8000000000001,0.12362583013866661,0.24422845,1.0,0.6652030000253947,0.011050672754999213,0.08941359845445417,0.454584417167776,0.5391826686662424,False
sub-02,1,Base1,855,930,684.0,744.0,0.13984417160533316,0.27436507,1.0,0.5648013756962649,0.01357998212239313,0.16962228141868094,0.39515457470932963,0.4747205424571304,False
