fold_id,model,n_test,mae,rmse,r2,spearman_rho,pearson_r
116,A_clinical,12,4.139927711665646,4.955038391233579,0.11699640708336512,0.19611613513818404,0.3529199007656349
116,B_global_activity,12,4.077238062282464,4.96312695100679,0.11411124001482709,0.1925503872265807,0.3490720725404468
116,C_standard_eeg_fc,12,3.623348590703332,4.8586897811183976,0.1510018081826212,0.24247085798902754,0.4011636130432148
116,D_p1_core_true_backbone,12,3.6637339363146535,4.845035881133918,0.1557668163625333,0.3173515641326978,0.40574327472576255
116,E_standard_plus_p1,12,3.651009599733799,5.1858933244800465,0.03280157380227644,0.19611613513818404,0.31425016745327483
116,F_random_backbone_control,12,4.17343425682881,5.453637548205724,-0.06964820205711897,0.04278897493924015,0.16832633868679087
117,A_clinical,12,3.143770074740889,5.1115344789333275,-0.04424118818281575,0.41568366705953114,0.289913717178915
117,B_global_activity,12,2.679120352728907,4.924942336782313,0.030605547884862916,0.5293749264262404,0.33711955666852206
117,C_standard_eeg_fc,12,2.951774671128072,4.907113751410292,0.037611375749009635,0.5222692227158211,0.35090978142161877
117,D_p1_core_true_backbone,12,3.3860339971542053,4.826287189802144,0.06905386690631354,0.3766022966522248,0.42525462214893567
117,E_standard_plus_p1,12,3.2570074261499635,5.063778103680678,-0.024819930723699146,0.38370800036264413,0.2967985386778528
117,F_random_backbone_control,12,3.0355632082937087,4.918834343124308,0.033008574384047806,0.4725292967428858,0.3342927569388844
118,A_clinical,12,2.652912303088748,2.9757174685841825,0.05126130862460132,0.4217756949399826,0.4081342807536153
118,B_global_activity,12,2.8485136111605307,3.2691264382284224,-0.14505582169186249,0.2842903987492909,0.2051640259621395
118,C_standard_eeg_fc,12,2.7550931329031694,3.1543903939665454,-0.06609058116590183,0.26269872289491436,0.2712121554093684
118,D_p1_core_true_backbone,12,2.464819177256645,2.817046995057842,0.14974066724666968,0.4858127067234718,0.4118488619620955
118,E_standard_plus_p1,12,2.5964228305215897,3.0419528631836372,0.008556011946664888,0.24830427232533,0.26341189198998527
118,F_random_backbone_control,12,2.876581271595123,3.250037447174043,-0.13172250800359686,0.19072647004699264,0.18990258719283462
119,A_clinical,11,2.6028552490134618,3.4724417304341486,0.23612563344370618,0.35843277142763913,0.5138357074670116
119,B_global_activity,11,2.637310526981346,3.850531749623787,0.06072357835698439,0.30853250670279087,0.29980441030163385
119,C_standard_eeg_fc,11,3.2561597028483145,4.499744634827574,-0.28270780901455717,0.12154310870109943,0.03986785026298889
119,D_p1_core_true_backbone,11,3.0365559745620287,3.8897182272253477,0.041508453218690344,0.3412556513530869,0.3851750872862154
119,E_standard_plus_p1,11,3.1375692909265704,4.432482956050085,-0.24464687111864625,-0.14024204850126856,-0.07306850065316955
119,F_random_backbone_control,11,2.7397668996973086,3.9791874025717817,-0.0030920516016239574,0.07947049415071886,0.1301279425120993
120,A_clinical,12,3.181734308363429,4.405777814729825,0.14885308952550713,0.3433891874319375,0.38680171589912504
120,B_global_activity,12,3.5589896133994223,4.582871114117378,0.07905301418999722,0.23364625124234922,0.2838158482947405
120,C_standard_eeg_fc,12,3.3155778471276895,4.610049024072414,0.06809759786036962,0.17346464107386536,0.2701974795108399
120,D_p1_core_true_backbone,12,4.6125507920390305,5.553905336757605,-0.3525592224457075,-0.21948587237917658,-0.09212758950304029
120,E_standard_plus_p1,12,5.007732439385658,5.939864941474324,-0.5470789754280245,-0.42127127117938723,-0.15639891689706098
120,F_random_backbone_control,12,3.5750600736936478,4.820037542737749,-0.018732556495065777,0.09204246261062243,0.11603954763677977
121,A_clinical,12,3.006357665015546,3.6975926677604116,0.3321588937309091,0.6986210940581055,0.6246412412578115
121,B_global_activity,12,3.3476289132587738,4.356394190340617,0.07297946770854113,0.5310142073689755,0.34280642578168086
121,C_standard_eeg_fc,12,3.3180155426346665,4.762245234765447,-0.10779276572274554,0.27612738783186724,0.17936582918219862
121,D_p1_core_true_backbone,12,2.8539968763027694,4.132864171017194,0.16567111910611299,0.5097736390742166,0.4092457593757932
121,E_standard_plus_p1,12,3.2412369511206784,4.61307143598664,-0.039478169126961005,0.20886558823179707,0.12531767694039236
121,F_random_backbone_control,12,3.358684699770812,4.4344262618529156,0.039472312367449636,0.4071108923162146,0.24764199569787876
122,A_clinical,12,2.4365946040385,3.0310232994799056,0.2049623059816299,0.3872413005011645,0.5156849310227875
122,B_global_activity,12,2.2000334645422766,2.674221157512366,0.38112375775402874,0.524875499411793,0.6708806118747069
122,C_standard_eeg_fc,12,2.515020008951999,2.931396509727793,0.25636760120001356,0.4326676414070186,0.5707579744679672
122,D_p1_core_true_backbone,12,2.5176253312372388,2.8825870185985525,0.280925276171769,0.5390613237202199,0.5946881281131169
122,E_standard_plus_p1,12,2.869186350789873,3.389594665302789,0.00572915427459475,0.17377634777822878,0.35230233094493557
122,F_random_backbone_control,12,2.9401047961807207,3.5382436077078685,-0.08338952353240714,0.354645607710671,0.5829769916838468
123,A_clinical,12,3.3452579729977985,5.163737501158314,0.1800891229457411,0.7655719323904129,0.5292901195542973
123,B_global_activity,12,3.505442576276111,5.262409082845415,0.14845511271603573,0.729259511453393,0.4737141927765619
123,C_standard_eeg_fc,12,4.056009645236983,5.623346604879072,0.027637861721307222,0.36108966101090334,0.2664916923925636
123,D_p1_core_true_backbone,12,4.032543431736086,5.707592921488214,-0.0017153196388681735,0.24780663010552192,0.1823452806942942
123,E_standard_plus_p1,12,4.32914618164357,5.932660010276723,-0.08227407449183666,0.035400947157931704,-0.0360423687290449
123,F_random_backbone_control,12,3.9396587621983366,5.539646717976212,0.05636840712411184,0.5026934496426302,0.3885329807853947
124,A_clinical,11,2.9197631445107146,3.1787991251669356,-1.5904161636813798,0.3668369910333889,0.3865194594052939
124,B_global_activity,11,2.421766627521237,2.696444196418985,-0.863915609814824,0.18097291557647185,0.3837471822006856
124,C_standard_eeg_fc,11,2.28357403028378,2.658318505957269,-0.8115795143493667,0.04891159880445185,0.08731803106844688
124,D_p1_core_true_backbone,11,2.403416839265037,2.8335675636300457,-1.058308732322911,-0.13695247665246518,-0.11321204318068617
124,E_standard_plus_p1,11,2.3540881314600464,2.8594663881347397,-1.0961065911219325,-0.06358507844578741,-0.11758513709811202
124,F_random_backbone_control,11,2.91606560155336,3.2576862335600936,-1.7205823541431369,-0.22010219462003336,-0.03971905179219479
125,A_clinical,12,2.550375993891838,2.802940686611009,0.057222820880872716,0.9176462238110024,0.7934896593451898
125,B_global_activity,12,2.176450953455893,2.513221978577099,0.24204583436764138,0.6837364020552567,0.7051262789640645
125,C_standard_eeg_fc,12,2.5577275726818676,3.0035994010467255,-0.08259312343618963,0.3382695883852322,0.4326061519222471
125,D_p1_core_true_backbone,12,2.3590239547742446,2.7620047855248404,0.08455954776854557,0.5865738607105622,0.5678919741381402
125,E_standard_plus_p1,12,2.687211235475561,3.238933673673266,-0.2588829610945518,0.35626265159721265,0.39107749998795777
125,F_random_backbone_control,12,3.1091919876356697,3.518148991041939,-0.4852846787803293,0.24110704704053787,0.13612508742176646
126,A_clinical,12,4.0352085625654,5.31965828888726,-0.1064409613673305,0.3226632654246961,0.5701063197431422
126,B_global_activity,12,5.152900656733491,6.60692217896167,-0.7067077322169995,0.03908137040730634,0.2478498926347481
126,C_standard_eeg_fc,12,5.018449605673392,6.528176833660264,-0.6662669994845369,0.05329277782814501,0.17965774396424927
126,D_p1_core_true_backbone,12,5.116228068309616,6.1459988628599245,-0.47688175161761337,0.2273825187334187,0.4378929157595949
126,E_standard_plus_p1,12,4.642655585404291,6.405631068731009,-0.604296430076471,0.010658555565629002,0.021833018185880376
126,F_random_backbone_control,12,4.671950395951499,6.44893057467827,-0.6260585392915854,-0.017764259276048338,0.11483314306609071
127,A_clinical,12,3.3039780912966754,5.067825394316145,-0.0063485738034516626,0.2090663697169499,0.23123295150960296
127,B_global_activity,12,3.082692492996777,5.003585172344387,0.019002857394758155,0.31250112894281673,0.21945191267414055
127,C_standard_eeg_fc,12,3.623994164266127,5.235768263520546,-0.07415259334356694,0.20115015196319233,0.23542883664831205
127,D_p1_core_true_backbone,12,2.8691675382789428,4.614793734638763,0.16553190348037838,0.4274440729217837,0.42023357414542034
127,E_standard_plus_p1,12,3.4259828982420935,5.085917333675287,-0.01354664979508513,0.2729894919500468,0.2369510444249248
127,F_random_backbone_control,12,3.009542807008565,4.908299090063343,0.05601045064424581,0.35201276593558667,0.2821308819791671
128,A_clinical,12,3.280177981996791,3.5964833158923653,0.12265865154269018,0.8201220196687696,0.699185924973997
128,B_global_activity,12,3.9802646829841977,4.262390691618849,-0.23230726083460085,0.29952282457468105,0.3056372630086571
128,C_standard_eeg_fc,12,4.006282152485396,4.411017991730371,-0.3197453980994538,-0.1319326727293238,0.11441612807520377
128,D_p1_core_true_backbone,12,3.731489665935707,4.495745082583046,-0.3709318106688777,0.3351803036907145,0.38098138243760876
128,E_standard_plus_p1,12,4.009468025028638,4.444918665074403,-0.3401090340246167,0.017828739558016733,0.1198254369337985
128,F_random_backbone_control,12,4.072790956232045,4.408436986617952,-0.3182014129803523,0.174721647668564,0.2045231086440318
129,A_clinical,11,2.433960782297361,3.018728649996978,0.06238142675185243,0.2991830368027063,0.35283768156456136
129,B_global_activity,11,2.5356088424332404,3.054569247397343,0.03998504443485207,0.3365809164030446,0.4591694183744453
129,C_standard_eeg_fc,11,2.6824007961266325,3.1342184875662236,-0.010733323863971522,0.032723144650296,0.35315392097504783
129,D_p1_core_true_backbone,11,2.721740664827016,3.1492305365127855,-0.020438783694436635,0.3646293261032983,0.44968772377169086
129,E_standard_plus_p1,11,2.683141934563923,3.1422584803890636,-0.015925502777903944,0.06077155435054971,0.33706446589553635
129,F_random_backbone_control,11,2.4071783546026153,2.9587250571309585,0.09928526393958703,0.1355673135512263,0.44566220826339037
130,A_clinical,12,2.501535720311731,2.7770767009814157,-0.00959120041024586,0.5299233090271576,0.3750100457343533
130,B_global_activity,12,3.113540355286739,3.4187643550092446,-0.5300588717925234,-0.14394450569584352,-0.04808935174985307
130,C_standard_eeg_fc,12,3.183469463230965,3.6039022916724495,-0.7002618989279623,-0.0287889011391687,-0.08682184176586816
130,D_p1_core_true_backbone,12,2.891138723569575,3.3956235259207648,-0.5094157406266051,0.10795837927188262,-0.07093078174277813
130,E_standard_plus_p1,12,2.765206488918333,3.314527716189046,-0.438179575744994,-0.25910011025251833,-0.2335204339826599
130,F_random_backbone_control,12,3.7020173356532844,3.985495236293788,-1.0793825528244985,-0.45342519294190703,-0.28101352262219964
131,A_clinical,12,3.0340719120941713,3.4884532638387356,-0.007694128265754108,0.213270836639156,0.38840716479196424
131,B_global_activity,12,2.813259709676784,3.393980615544232,0.0461466151286023,0.3129777551644885,0.40160069149266225
131,C_standard_eeg_fc,12,2.740875211795784,3.2782988629413117,0.11006149821404787,0.3493705173929174,0.4732543739897106
131,D_p1_core_true_backbone,12,2.783177848263177,3.6486571899120617,-0.10237417923379266,0.28022426915890253,0.3682228331685825
131,E_standard_plus_p1,12,2.7875179915945405,3.353121846706209,0.06897449044530313,0.21471729714773052,0.4006125053237337
131,F_random_backbone_control,12,2.8943430916760495,3.25820030740652,0.12094009717165766,0.2911420978274312,0.40910360965349174
132,A_clinical,12,3.8199303161757867,5.277679426990508,0.05290162472081328,0.43091374284392486,0.2594727690389933
132,B_global_activity,12,3.655592770464595,5.238900675241185,0.06676846256289815,0.32091731204430113,0.272899329575384
132,C_standard_eeg_fc,12,3.3423469223386717,4.993669628758889,0.15209208122521656,0.46711297642003835,0.40463396517445865
132,D_p1_core_true_backbone,12,3.1952469592161905,4.779055603824556,0.22340740616756727,0.7381098177018927,0.49611320834205996
132,E_standard_plus_p1,12,3.8281873273913227,5.3704460447645035,0.01931441236348408,0.7987275321991495,0.5191608132015042
132,F_random_backbone_control,12,3.810329713449429,5.229836027941375,0.06999513043727923,0.40649526192278146,0.3123407792883658
133,A_clinical,12,2.1054964766155364,2.820184452265029,0.3665401495294105,0.6904614172969624,0.695605952528718
133,B_global_activity,12,2.149759003384759,2.8752748277233207,0.3415500175712005,0.6750418524898368,0.6497045700830154
133,C_standard_eeg_fc,12,2.3961810919134248,2.9285064621179866,0.3169437974513162,0.7034646673315141,0.6707539299572263
133,D_p1_core_true_backbone,12,2.6431991474007774,3.175653176670133,0.19678798330569947,0.5933262598200144,0.5644212640540056
133,E_standard_plus_p1,12,2.9764751805058114,3.4805903180156923,0.03512760480724597,0.39081370407306343,0.5012276401886583
133,F_random_backbone_control,12,3.021500909287116,3.5834845478632276,-0.022763305690006064,0.5293749264262404,0.5123180555448384
134,A_clinical,11,4.049650281994258,5.3683460660961755,0.15607069754845004,0.0781660832781895,0.45948915459694367
134,B_global_activity,11,3.9103520912278147,5.48924701308367,0.11763026010445132,0.5379665731498925,0.38495635930930866
134,C_standard_eeg_fc,11,4.2905807986318045,5.896038598358195,-0.017995113638163085,0.39083041639094745,0.15645526185307965
134,D_p1_core_true_backbone,11,3.9226353829248195,5.23517078828372,0.19742289567221638,0.4873885192640051,0.5514370791133895
134,E_standard_plus_p1,11,4.319491517177865,5.910979544582901,-0.023160982660642482,0.21610623023970038,0.14458031388770687
134,F_random_backbone_control,11,3.8388759645166273,5.4712545121320675,0.12340519401752503,0.629926671124233,0.4643485726195785
135,A_clinical,12,3.28367679882205,5.201021050381212,-0.0832283857556233,0.28474258892534354,0.19516515924199426
135,B_global_activity,12,3.449160349249739,5.19821771363287,-0.08206098591741395,0.1886419651630401,0.11502113515463429
135,C_standard_eeg_fc,12,3.396436542131037,5.011138167791303,-0.0055775378431723865,0.2527090476712424,0.2242735027757784
135,D_p1_core_true_backbone,12,3.5973531605637703,4.9454315329263805,0.020620078212399973,0.2349126358634084,0.24685581004541496
135,E_standard_plus_p1,12,3.516239556965209,5.004682811970376,-0.002988433530079604,0.08542277667760305,0.21368922697190934
135,F_random_backbone_control,12,3.5213297872663625,5.206040121293251,-0.08532006095944555,0.19931981224774045,0.11161185202732973
136,A_clinical,12,2.863880501363108,3.244096403613871,0.40616016750179285,0.6597058791435415,0.748917581680646
136,B_global_activity,12,3.193179064373213,3.8402120960256005,0.16786795935954846,0.4015601003482426,0.4563372261640677
136,C_standard_eeg_fc,12,3.3726177752632807,4.108221891893807,0.04766530396664714,0.05736572862117751,0.22720413222750466
136,D_p1_core_true_backbone,12,3.365025008922485,4.064272855230928,0.0679321343203596,0.2760725689894168,0.30710245365190103
136,E_standard_plus_p1,12,3.392521364528701,4.171798621835415,0.01796154438664077,0.05736572862117751,0.14643776966849872
136,F_random_backbone_control,12,3.404883610302562,4.131159602437498,0.0370011476658062,0.20436540821294488,0.20499290690310545
137,A_clinical,12,3.634249818192733,5.019564861507758,0.1848509275580298,0.6253019265169014,0.6095665664828092
137,B_global_activity,12,3.8398401173731536,5.334278034079784,0.0794313213074106,0.5187163708606114,0.4204999531322203
137,C_standard_eeg_fc,12,4.043848139255342,5.7157263778831995,-0.05693373081633135,0.2593581854303057,0.1892491467961432
137,D_p1_core_true_backbone,12,3.5027873608573685,5.098689205591136,0.15894968488194428,0.7460988895940301,0.5410310477929543
137,E_standard_plus_p1,12,3.996123893399122,5.694380351990306,-0.04905399537433963,0.16698403719485436,0.12356982476160913
137,F_random_backbone_control,12,4.167639904725781,5.545630357462168,0.005037449366151359,0.29843955583761206,0.2428001669686917
138,A_clinical,12,2.7082343559527025,3.084207086489185,-0.09757692527116602,0.27033237350262296,0.39148945347884173
138,B_global_activity,12,2.050355908292441,2.463002669001102,0.30003282913385954,0.33608889678704473,0.5776330597935263
138,C_standard_eeg_fc,12,2.1966400209895283,2.7302751485239924,0.13987664769449515,0.31417005569223744,0.47056410066357246
138,D_p1_core_true_backbone,12,2.0511327878553356,2.4844009367091107,0.28781753680910305,0.387232859341595,0.5609134523156298
138,E_standard_plus_p1,12,2.044656227117257,2.6437197698743,0.1935475898125899,0.3945391397065308,0.5072512279684709
138,F_random_backbone_control,12,2.0223560239021565,2.4530242027893823,0.30569295313802114,0.3433951771519804,0.5584452886724867
139,A_clinical,11,2.8972894959436757,3.511148031829899,-1.2398009319402097,0.5510029256353994,0.48538555075449513
139,B_global_activity,11,3.0940240338939975,3.5375957096330963,-1.2736705585323622,0.35455840432190916,0.5284753697536282
139,C_standard_eeg_fc,11,3.3488328099340965,3.5833630406160317,-1.3328819405153296,0.5366289362709977,0.5926067173575418
139,D_p1_core_true_backbone,11,3.8865394870938634,4.382057867160048,-2.4887299839156936,0.47913297881339073,0.6450383864654439
139,E_standard_plus_p1,11,3.526083910443612,3.9605344940876184,-1.8498286050177204,0.31622776601683794,0.5930229924987397
139,F_random_backbone_control,11,3.617642588607964,3.8643716701773174,-1.71311948504137,0.2922711170761684,0.43591224922291816
140,A_clinical,12,3.4496314360169626,4.53007395144582,0.10667893567056119,0.3185119027902458,0.33401586988614523
140,B_global_activity,12,3.5092637110954747,4.430358196899279,0.1455735730326787,0.4401906072269689,0.3904022333513707
140,C_standard_eeg_fc,12,3.2674485140609115,4.480010729789738,0.1263145574303236,0.37577246958399785,0.36369404252555987
140,D_p1_core_true_backbone,12,4.069632232033309,4.886048388067793,-0.039232017677672815,0.16820291495664663,0.1498672946330329
140,E_standard_plus_p1,12,3.3197312755960957,4.673805271062427,0.04909261714003199,0.23977862344883674,0.28778735957423673
140,F_random_backbone_control,12,3.9217910166646024,5.1274250326525035,-0.1444468546033555,-0.0894696356152376,-0.06262872648865202
141,A_clinical,12,2.805615255862087,3.4178375260032583,0.2808241457894507,0.521786329563586,0.5322620718686886
141,B_global_activity,12,2.987829039546162,3.89336739547602,0.06678213195107952,0.5208733169138804,0.40534192210334863
141,C_standard_eeg_fc,12,2.6621597027934403,3.9351934583434045,0.046623493860292076,0.562093507461022,0.3656369546568246
141,D_p1_core_true_backbone,12,2.7595026351344676,3.6525434010561386,0.1786598740016162,0.6145555681573841,0.5858406617789076
141,E_standard_plus_p1,12,2.682558646215425,3.9227026942823215,0.05266614553523319,0.4646639661677782,0.2502319889002467
141,F_random_backbone_control,12,2.8750112509308026,3.832006404530239,0.09596608629843895,0.5471043472620615,0.41290809195140876
142,A_clinical,12,2.359013210580302,2.86594292116657,0.07596675691921306,0.07543130698619713,0.38604306245213715
142,B_global_activity,12,1.8967718143285166,2.3954702536432597,0.3544437546899085,0.4597717759158682,0.6039451531665914
142,C_standard_eeg_fc,12,1.9484937066807164,2.555028812230572,0.26558062397555837,0.5280191489033799,0.5288522015253152
142,D_p1_core_true_backbone,12,2.4039470575858015,3.0157106877064654,-0.023132482094037954,0.34482883193690117,0.2594050780557452
142,E_standard_plus_p1,12,2.0709878111578854,2.9075702900074716,0.04892893847491009,0.29813326094544584,0.23799838449560273
142,F_random_backbone_control,12,2.4797184839016677,3.0751140014434384,-0.06383668871076598,0.23347785495727683,0.20294314291170584
143,A_clinical,12,2.3503852597814223,2.80214791945385,0.28027196269896015,0.6181394403360969,0.6871640772703957
143,B_global_activity,12,2.953093472992182,3.447700597452101,-0.08954556014812631,0.15417039566941457,0.3062555133344085
143,C_standard_eeg_fc,12,3.0385807520175514,3.5782577663346324,-0.1736255407359082,0.1469996795917674,0.2314980929261892
143,D_p1_core_true_backbone,12,3.325619061604249,3.8483557496836553,-0.357490289345479,0.017926790194117977,-0.06279065053292864
143,E_standard_plus_p1,12,3.244718905988622,3.8454481292917984,-0.35543976408060196,-0.22587755644588647,-0.15112718479156348
143,F_random_backbone_control,12,3.157037455649995,3.77179088312543,-0.304011795740323,-0.11114609920353144,0.05620680575978154
144,A_clinical,11,4.50060144802643,6.001287152169887,0.03757306859127174,0.4164857867408979,0.3145324381525856
144,B_global_activity,11,4.869863191174301,6.377209283427535,-0.08677663153726911,0.17391714171597938,0.161567534841201
144,C_standard_eeg_fc,11,4.819354130920484,6.136304620590404,-0.0062196029147914,0.22426157747586817,0.22838785190197394
144,D_p1_core_true_backbone,11,4.422391457357609,5.861891529951685,0.08176359333497418,0.38902518541732223,0.36969145392740854
144,E_standard_plus_p1,11,4.973749516335639,6.285363783562896,-0.05569822104651356,0.11441917218156536,0.017335233278962664
144,F_random_backbone_control,11,5.208609259753139,6.458926940088911,-0.11480702369835716,0.10526563840704016,0.022106312167723227
145,A_clinical,12,3.652049774451381,4.56558806691967,0.06549763600899827,0.2183565733705734,0.29607607664589036
145,B_global_activity,12,3.1946400609837493,4.22112904293064,0.2011886746019783,0.4257953180726181,0.45796243735148684
145,C_standard_eeg_fc,12,2.945715169317978,4.775292813290555,-0.022320264378480115,0.5786449194320195,0.5925294874982694
145,D_p1_core_true_backbone,12,3.228694636225942,4.390655579771253,0.1357374456707946,0.5240557760893761,0.4169256875492664
145,E_standard_plus_p1,12,2.9420077691055435,4.768474188471553,-0.019402813325404722,0.5349736047579048,0.5656423958013089
145,F_random_backbone_control,12,3.4079136851505942,4.738790431842359,-0.006750748753605373,0.3857632796213463,0.29114871790077357
146,A_clinical,12,2.8680119855003334,3.1659906077666813,-0.06759134622723728,0.40649526192278146,0.3664012946497164
146,B_global_activity,12,2.7686396248182077,3.0766978442473896,-0.008220433410281558,0.34587754742552457,0.4011207957348536
146,C_standard_eeg_fc,12,2.7618226885172668,3.093748592257595,-0.019426309690682375,0.3173515641326978,0.4026250468467129
146,D_p1_core_true_backbone,12,2.786027840860027,3.3182639635386315,-0.17275599509434292,0.3779692786299547,0.36839704657151223
146,E_standard_plus_p1,12,2.7696045575403283,3.2892087561224512,-0.15230826239258488,0.20681337887299406,0.26178901829236023
146,F_random_backbone_control,12,2.766853487004896,3.0491697022782827,0.009740557874242772,0.34587754742552457,0.3535982980330942
147,A_clinical,12,3.8903426363779126,5.827068917703987,-0.007932680420687843,0.3672720348951446,0.3761727228557683
147,B_global_activity,12,4.775295001961958,6.348487195841057,-0.1963870775735166,0.11410393317130707,0.22217670743923199
147,C_standard_eeg_fc,12,4.763437758682949,6.410815255106972,-0.21999412942819352,-0.028525983292826768,0.1132022255657204
147,D_p1_core_true_backbone,12,4.315526855528193,6.103183781650793,-0.10571732163577785,0.15689290811054724,0.16016950409884498
147,E_standard_plus_p1,12,4.675428985880814,6.453419281614555,-0.2362633150074811,-0.003565747911603346,0.012862531773072918
147,F_random_backbone_control,12,4.7595750829863315,6.439122741491687,-0.2307918866046874,-0.10340668943649703,0.19562389328236948
148,A_clinical,12,2.6599536791151452,3.134296819015937,0.29409701439328706,0.7407511093795489,0.7079719713240621
148,B_global_activity,12,2.9799103221554737,3.4892002981409,0.12518428355354172,0.612691249227479,0.618932997374091
148,C_standard_eeg_fc,12,2.83685201188186,3.440680779771483,0.14934484587145636,0.581000322543299,0.4755343762191754
148,D_p1_core_true_backbone,12,2.923664432807724,3.3281195077276866,0.20409249405622187,0.5739578943912589,0.5366744516988328
148,E_standard_plus_p1,12,3.106496071363337,3.656451714183086,0.039307367318388464,0.3943759765142393,0.3427699676659226
148,F_random_backbone_control,12,3.0593854486692607,3.6982616170482383,0.017211569715048003,0.4964911847188191,0.4381268199398225
149,A_clinical,11,1.9923311628863039,2.403177590060289,0.4706009348079352,0.8245353435955944,0.7269871626134599
149,B_global_activity,11,2.459417221220379,2.8891387090856018,0.23484710596912506,0.49313468564056434,0.5668124143224897
149,C_standard_eeg_fc,11,2.978968516372092,3.402252027850746,-0.061070895592997054,0.19356688595237104,0.1725338216197616
149,D_p1_core_true_backbone,11,3.910274724269246,4.156159726756106,-0.5834191701450273,0.22121929823128123,0.25266775473762604
149,E_standard_plus_p1,11,3.1968542292756683,3.7469425949572845,-0.28696139090797934,-0.1889581505725527,-0.3588092518062188
149,F_random_backbone_control,11,2.854726831530017,3.344873496814497,-0.02558304838843717,0.10600091373582224,0.15410821245014253
150,A_clinical,12,2.827775141308147,3.1438784526815304,0.18900744818582849,0.43248930109036676,0.45430421600900245
150,B_global_activity,12,2.7856134365363396,3.229745810769018,0.1441019075134342,0.37577246958399785,0.3838970179086512
150,C_standard_eeg_fc,12,2.67939264280921,3.0394986912109805,0.241964939989886,0.4401906072269689,0.5171687958775599
150,D_p1_core_true_backbone,12,2.305846121959759,2.7251954641779412,0.3906305380122236,0.569026882512911,0.6270085354984027
150,E_standard_plus_p1,12,2.5632393201723285,3.361681402556105,0.07274651468376792,0.4509269635007975,0.3527364551701419
150,F_random_backbone_control,12,3.380099787106037,3.7411931840345574,-0.1484329386885439,0.13957263155977062,0.1617480551813062
151,A_clinical,12,1.8664081640072476,2.3638193121072404,0.08148354954118109,0.6756479386939647,0.5466898322516129
151,B_global_activity,12,2.1336705622822376,2.4058386882824023,0.04853811604881253,0.6134866108386733,0.5810708750913709
151,C_standard_eeg_fc,12,2.0668009290405465,2.3654520096131573,0.080214266884999,0.5026155365907202,0.7026836862873383
151,D_p1_core_true_backbone,12,2.6105573993429974,2.9308034598647064,-0.4119905074556056,0.6134866108386733,0.7010918502219086
151,E_standard_plus_p1,12,2.264550700611687,2.6922864090659786,-0.19151881234652857,0.3400046276937225,0.5284166006822164
151,F_random_backbone_control,12,2.1020417121626798,2.3910831476454755,0.060173377706159825,0.6689221479626497,0.6291650956601688
152,A_clinical,12,3.2214029550970937,5.13731581327873,0.09749466107519056,0.609990445262354,0.3519774200906397
152,B_global_activity,12,3.1734922105971393,5.0152970253887945,0.13985718061890018,0.659640830341848,0.4006660775709879
152,C_standard_eeg_fc,12,3.468159592795072,5.16004358090185,0.08949153052003811,0.5816187966455004,0.3638783987711549
152,D_p1_core_true_backbone,12,3.426819013500461,5.092035458595481,0.11333393111624523,0.659640830341848,0.4057576726076172
152,E_standard_plus_p1,12,3.5621046381268293,5.248327319303623,0.05806903118522444,0.659640830341848,0.3860454097514862
152,F_random_backbone_control,12,3.461348678292469,5.176699982367912,0.08360387796900914,0.7944061612719029,0.5296327027237462
153,A_clinical,12,3.757612620905696,4.7781631439071734,0.23185948684808966,0.5416141289346634,0.5814574708896104
153,B_global_activity,12,3.8206335416744857,4.857998735897338,0.20597620388104199,0.4028494908619251,0.5138503685171468
153,C_standard_eeg_fc,12,3.948284373687058,5.052122073026266,0.14125070292772735,0.3781131186160175,0.48304066353720176
153,D_p1_core_true_backbone,12,4.974149104578231,5.794221376458022,-0.12955892424159998,0.1625533033302505,0.09152570261045802
153,E_standard_plus_p1,12,4.855458713888866,5.933437932433111,-0.1844903599339256,0.06360781434661976,-0.0540138444281882
153,F_random_backbone_control,12,4.088039221142542,5.198775053953819,0.09067155680555938,0.21555981528576695,0.34475424813078476
154,A_clinical,11,2.7297990316727425,3.464952171750441,0.3049219522226366,0.3917217069815068,0.5558644408970226
154,B_global_activity,11,4.30976238214458,5.238377257615955,-0.5886661011799399,0.24829226453071956,0.21114297509696556
154,C_standard_eeg_fc,11,3.682277618682082,4.8771543792281,-0.37712096435295894,0.12414613226535978,0.10093355731134677
154,D_p1_core_true_backbone,11,3.571055214671807,4.3523321230211565,-0.09668812631526502,0.0781660832781895,0.2504147147207071
154,E_standard_plus_p1,11,3.7507535418538214,4.874546391814151,-0.37564856729174734,0.009196009797434058,0.05331478613957535
154,F_random_backbone_control,11,4.211425443812382,4.941907110749469,-0.4139310779159886,0.3724383967960793,0.24542357258573827
155,A_clinical,12,3.0377520716552415,3.808660059776636,0.16412630294716346,0.6584576171375296,0.549507201550989
155,B_global_activity,12,3.143923514200287,4.227436338155175,-0.029794074035332407,0.3469292821477307,0.3130313189297751
155,C_standard_eeg_fc,12,3.554388676346067,4.687668468245809,-0.2662224634729031,0.14514388334752,0.10540091104703535
155,D_p1_core_true_backbone,12,3.2515238122832337,4.197628934932731,-0.0153232369969456,0.4708325972004917,0.3747854046211787
155,E_standard_plus_p1,12,3.727929721699089,4.711093054804772,-0.27890887516137886,-0.1203632203369678,-0.012172506374377865
155,F_random_backbone_control,12,3.418597166461612,4.384419349737929,-0.10769554099532463,0.18054483050545167,0.15861386156574225
