t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,subject,condition,filename,band
81.212,0.1500851635337667,66.49472482547547,0.00037596109100184344,True,True,False,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
82.716,0.16160359920504186,66.52811729798991,0.00031036554468238275,True,False,False,0.3333333333333333,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
84.22,0.150885596639532,66.48982268559134,0.0002755790254222491,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
85.724,0.13880420429830426,66.48459996058804,0.00018715512923157392,False,True,True,0.6666666666666666,0,18,moderate,18-2010-anest 20100331 140.014.set,gamma
87.228,0.1486216822861514,66.490967388616,0.00016439131383369238,True,True,True,1.0,1,18,moderate,18-2010-anest 20100331 140.014.set,gamma
1.5,0.20560118365294783,66.54470226634217,0.0037056179867869694,True,False,False,0.3333333333333333,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
3.004,0.21184419410664504,66.49773602116888,0.00018418657080063967,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
4.508,0.2292117178105419,66.53828968112485,0.00016262534267784916,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
6.012,0.20940218826883467,66.51059201275432,0.00013253334817886194,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
7.516,0.2068617857334603,66.5368475901746,0.0004894504092682359,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
9.02,0.21867247368272605,66.53807247583069,0.00048044333209041246,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
10.524,0.22072979009955418,66.53034043524214,0.00017795928098039655,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
12.028,0.21682082034378145,66.53152024194361,0.0006606631949848285,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
13.532,0.21013587945228066,66.53853871765465,0.0007344211720169029,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
15.036,0.2160113749162528,66.51364961199707,0.00025852165011913203,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
16.54,0.20567951675795593,66.53159581138662,0.0001562332171225004,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
18.044,0.19708081057399254,66.51567777812824,0.00018028393278032842,False,True,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
19.548,0.20839721806638375,66.52146663599393,0.00025004601273582067,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
21.052,0.2306491527677429,66.5484423129847,0.0001863706166838913,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
22.556,0.20248931201452197,66.50515047285732,0.00011899023261046058,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
24.06,0.2117868076082266,66.52479962749644,0.00021061366848407323,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
25.564,0.21045596266095304,66.49504897609499,0.0003488819872712086,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
27.068,0.20640411702001046,66.52944774282892,0.0002613564743722119,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
28.572,0.2142763165995507,66.48679480817633,0.00014843751824760842,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
30.076,0.22316751938798643,66.52142217505782,0.0002759194767661368,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
31.58,0.20647916229759247,66.5236513290654,0.0004055154597612287,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
33.084,0.20201499652324692,66.49711074716338,0.00037191568103258856,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
34.588,0.219463388603286,66.55326097799893,0.00031028977071725905,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
36.092,0.20110635954253595,66.48658407702649,0.00021320956063536732,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
37.596,0.1947841969797017,66.48809083085662,9.52111860752263e-05,False,False,False,0.0,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
39.1,0.19899129545663138,66.50527931757686,0.0003148945190933535,False,True,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
40.604,0.2196251113708707,66.53825096014279,0.0002947329786229067,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
42.108,0.21719398448997296,66.53700594067212,0.00014152803854171377,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
43.612,0.2128018029439697,66.51475558179283,0.00066479060001885,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
45.116,0.21040290297734449,66.52919648630281,0.0006773574926846134,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
46.62,0.20876054523868445,66.51273103317013,0.0003526884471864376,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
48.124,0.21628047600688302,66.5448969198286,0.0003312036307401002,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
49.628,0.20739131289135015,66.53315550826645,0.00016678282050550908,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
51.132,0.2027575852061237,66.53415617787066,0.00018002234001824897,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
52.636,0.19964476773994985,66.50253509608892,0.00021277939239250403,False,True,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
54.14,0.2107145755647236,66.54367943094273,0.0002784004783947063,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
55.644,0.202999327523394,66.53301615634483,0.00042833721305151235,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
57.148,0.20817150657765873,66.53626753182643,0.0006306514326685289,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
58.652,0.22683553670523804,66.53561240412213,0.0005155508503745177,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
60.156,0.20891752727239188,66.5304161407477,0.00026519771621209864,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
61.66,0.2065141562640913,66.50002017617321,0.00035448845139565867,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
63.164,0.21522312281648015,66.51957862716728,0.00025779806483088193,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
64.668,0.20662756866717236,66.49723691698661,0.0002461938871094343,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
66.172,0.20540250653863096,66.51319932825083,0.00035948622298033814,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
67.676,0.19606317795556924,66.50532470702122,0.0002893441848258387,False,True,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
69.18,0.2162558215901735,66.52517880044981,0.0001446658474328362,True,True,False,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
70.684,0.20511562973373873,66.4952513259694,0.00013267625835845263,True,False,False,0.3333333333333333,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
72.188,0.2152228939783991,66.51764372507338,0.00014559899247391797,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
73.692,0.2229293673746827,66.54164352826898,0.00017976010832544386,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
75.196,0.21633708150919462,66.51433017399393,0.00017730203989227536,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
76.7,0.1923694795999132,66.49131208385043,0.00020629860240695594,False,False,True,0.3333333333333333,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
78.204,0.2106271055826857,66.52477545550026,0.00020840514357821602,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
79.708,0.20939238097628723,66.51159831054524,0.00023092866090081772,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
81.212,0.21232990830971474,66.54584565216794,0.00025793429592783966,True,False,True,0.6666666666666666,0,20,baseline,20-2010-anest 20100414 131.004.set,alpha
82.716,0.20734582088267534,66.51349777698371,0.0002796967324150045,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
84.22,0.20644197223255123,66.52874755268448,0.00023457803691245222,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
85.724,0.21669176288263983,66.5352337374324,0.00019442681116561467,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
87.228,0.20962591649273482,66.52997989164909,0.00039726440096353303,True,True,True,1.0,1,20,baseline,20-2010-anest 20100414 131.004.set,alpha
1.5,0.21262891601174955,66.47876848590425,0.0026050060186862483,True,False,False,0.3333333333333333,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
3.004,0.21108854015924644,66.51087533676275,0.00011955430136341076,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
4.508,0.20947758286140009,66.52161266282802,0.0001293085566727857,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
6.012,0.22764840056494812,66.55651808911995,0.00017692868010638315,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
7.516,0.21298089219855015,66.54135384730634,0.000359822755809996,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
9.02,0.22506616801864768,66.58069120830315,0.0003202974388089278,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
10.524,0.2120938882408048,66.52942824091696,9.516155748266095e-05,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
12.028,0.19811807480329802,66.53940920907534,0.00022232741880865158,False,True,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
13.532,0.21095198914680552,66.52482834759492,0.00020358116166786918,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
15.036,0.19931365660810396,66.51466796957077,0.0001058656640682788,False,True,False,0.3333333333333333,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
16.54,0.19211360224544582,66.50213885038661,0.00016383073058222358,False,True,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
18.044,0.21401962135456068,66.52167685752025,0.0003178551345989723,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
19.548,0.21520010145941998,66.53206958148978,0.0003419279637510275,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
21.052,0.20481961244446653,66.52176792997783,0.00017481544827513268,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
22.556,0.21686270490805604,66.52555655578708,0.00010086867284770275,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
24.06,0.22879329917601246,66.57425431589655,0.00018463084269960516,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
25.564,0.21849315528933955,66.53898708858114,0.00017323725674551268,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
27.068,0.21617143291181024,66.53306744413348,0.00023401932612880197,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
28.572,0.20847419052116797,66.52890670241133,0.0003749407207490507,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
30.076,0.21708957189929948,66.51702617718118,0.00029599350879749067,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
31.58,0.2097186680548946,66.50843824887671,0.00019208875234324479,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
33.084,0.2088143766115563,66.51588017408214,0.00011162737557708216,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
34.588,0.22113250430148923,66.54785099087269,0.0001693568268564438,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
36.092,0.23134134784581284,66.55101416352815,0.00016028783835787686,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
37.596,0.22606488394899377,66.54208562002638,6.680046436403283e-05,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
39.1,0.21813824314619887,66.54294717563054,0.00011264599927460179,True,False,False,0.3333333333333333,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
40.604,0.19934112987444183,66.48537953934586,0.00019170797025841184,False,False,True,0.3333333333333333,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
42.108,0.22112249063681638,66.52575300232482,0.00024812523849009727,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
43.612,0.20663972759553131,66.51210149256376,0.0003213634185488866,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
45.116,0.19915260654888942,66.51350011903904,0.000275311800773599,False,True,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
46.62,0.20385664442786164,66.51195937158825,0.00016468712276298685,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
48.124,0.2061320132908149,66.49991066313673,0.00016972553649821824,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
49.628,0.20515632369285697,66.505619048858,0.00012613842523819603,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
51.132,0.19467925837375694,66.52454513931427,5.4380554707036304e-05,False,True,False,0.3333333333333333,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
52.636,0.21070625359169362,66.52962702938255,0.00010881111490163797,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
54.14,0.2234901983383354,66.54589659938138,0.00015243410381542296,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
55.644,0.21289837285571145,66.51686304923956,0.0001905395954993153,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
57.148,0.2074676105788635,66.50943867453593,0.00016246753140285124,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
58.652,0.23017887682278074,66.54350038888302,0.00029906515933173715,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
60.156,0.19729106205701463,66.54020818924565,0.0003219689569213937,False,True,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
61.66,0.20140977044608926,66.52216362431538,0.00041398900238734767,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
63.164,0.196219231598621,66.51985896307129,0.0003903399657919905,False,True,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
64.668,0.20459626843709428,66.50964103221709,0.0003347145877389785,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
66.172,0.19874895943738216,66.50029461473287,0.00033209340406167067,False,True,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
67.676,0.21076564322564892,66.53623286379296,4.3562699816455654e-05,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
69.18,0.21922376509265312,66.53122317255085,0.00010044776155074351,True,True,False,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
70.684,0.19909346527134789,66.55538699629005,0.00019390908644617384,False,False,True,0.3333333333333333,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
72.188,0.20369136196945045,66.53163507764712,0.00016923808822509031,True,True,True,1.0,1,20,moderate,20-2010-anest 20100414 131.022.set,alpha
73.692,0.20728749937120372,66.54724745942843,0.00031812371450407945,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
75.196,0.21610453683681122,66.5444708503156,0.0003517735893381479,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
76.7,0.23346829329975635,66.57963747640484,0.0001791288691398104,True,False,True,0.6666666666666666,0,20,moderate,20-2010-anest 20100414 131.022.set,alpha
